"","util_linhas_inseguras","idade","vezes_passou_de_30_59_dias","razao_debito","salario_mensal","numero_linhas_crdto_aberto","numero_vezes_passou_90_dias","numero_emprestimos_imobiliarios","numero_de_vezes_que_passou_60_89_dias","numero_de_dependentes","inadimplente"
"16282",0.120895159,77,0,166,NA,7,0,0,0,0,0
"16283",0.020783499,61,0,0.012489592,1200,2,0,0,0,0,0
"16284",0.056134037,59,0,0.35701055,12416,20,0,7,0,0,0
"16285",0.132257698,26,0,0.028309742,1200,3,0,0,0,0,0
"16286",0.309507484,61,0,0.557984537,3750,17,0,2,0,0,0
"16287",0.9999999,32,0,0,3100,0,0,0,0,2,1
"16288",0.259912527,67,0,1295,NA,11,0,1,0,0,0
"16289",0.229995503,69,0,1777,NA,10,0,2,0,0,0
"16290",0.060226495,47,0,0.426608625,7350,22,0,2,0,0,0
"16291",0.036773535,62,0,0.138820205,2830,10,0,1,0,0,0
"16292",0.398658387,76,0,0.716922439,4821,18,0,3,0,0,0
"16293",0.9999999,63,0,0.620590353,4166,8,0,2,0,1,0
"16294",0.024973905,67,0,0.338785047,3423,12,0,2,0,0,0
"16295",0.250731214,46,0,0.392194013,7916,19,0,1,0,0,0
"16296",0.918918919,42,2,1339,0,5,0,1,0,0,0
"16297",0.902336589,61,0,0.149886185,5710,8,0,0,0,0,0
"16298",0.19011341,33,0,0.054490918,6000,10,0,0,0,2,0
"16299",0.075092491,30,0,0.003666056,6000,3,0,0,0,0,0
"16300",0.079014426,54,0,0.13174283,11400,14,0,2,0,2,0
"16301",0.204862237,49,0,0.252428294,8750,7,0,2,0,0,0
"16302",0.066974639,54,0,0.054961832,1964,17,0,0,0,0,0
"16303",0,67,0,1330,NA,7,0,1,0,0,0
"16304",0.607030955,48,0,0.561250243,5150,17,0,2,0,1,0
"16305",0.026800355,61,0,0.057414347,7471,10,0,0,0,0,0
"16306",0.017857604,47,1,0.368932039,9166,7,0,1,0,10,0
"16307",0.563859149,55,0,0.325119634,14000,12,0,3,0,2,0
"16308",0.236078322,86,0,51,NA,2,0,0,0,0,0
"16309",0.097336729,50,0,0.25473427,8184,11,0,1,0,0,0
"16310",0.085201007,65,0,0.356352665,2982,11,0,2,0,0,0
"16311",0.073359073,34,0,0.130498842,4750,5,0,0,0,0,0
"16312",0.036235705,64,0,0.094955697,14332,5,0,1,0,0,0
"16313",0,43,1,0.022837236,10333,7,0,0,0,0,0
"16314",0.027090417,56,0,0.572761609,4500,6,0,1,0,1,0
"16315",0.672517218,41,0,0.217515469,2100,6,0,0,0,2,0
"16316",0.013236494,48,0,0.077695716,6769,5,0,0,0,1,0
"16317",0.013842194,89,0,0.007439405,4166,11,0,0,0,0,0
"16318",0.235059761,52,0,1,NA,1,0,0,0,0,0
"16319",0.94136229,44,4,0.276531924,7000,10,0,0,3,0,1
"16320",0.174041844,30,0,0.441711658,5000,6,0,1,0,0,0
"16321",1.06197521,24,0,0.129502394,4802,4,0,0,0,0,1
"16322",0.9999999,51,1,0.183764496,6725,6,8,0,2,1,1
"16323",0,59,0,0.063009001,4665,3,0,0,0,1,0
"16324",0.276597328,71,2,0.536447639,3895,8,0,2,0,0,1
"16325",0.9999999,42,1,0.038920831,2260,1,1,0,0,0,1
"16326",0.073934913,35,0,583,NA,5,0,0,0,0,0
"16327",0.9999999,63,0,0,NA,1,0,0,0,0,0
"16328",0.020726331,41,0,1390,NA,7,0,1,0,0,0
"16329",0.300349825,57,1,0.008995502,2000,1,0,0,0,0,0
"16330",0.785155749,51,0,0.856722998,1360,5,0,1,0,1,1
"16331",0.479213023,61,0,5136,NA,15,0,2,0,1,0
"16332",0.482769855,48,0,2596,NA,8,0,1,0,4,0
"16333",0.094274491,57,0,0.018385292,1250,6,0,0,0,0,0
"16334",0.136207308,38,0,0.399541885,9167,10,0,2,0,2,0
"16335",0.033722956,63,0,0.166712117,11000,11,0,1,0,0,0
"16336",0.288706452,50,1,0.416054697,3948,6,1,1,1,1,1
"16337",0.198570448,50,0,0.437981362,23500,13,0,2,0,4,0
"16338",0.067137633,76,0,0.010623672,8000,9,0,0,0,1,0
"16339",0.179420132,51,0,4691,NA,7,0,4,0,0,0
"16340",0,44,0,1.293942107,3350,19,0,2,0,0,0
"16341",0.479724325,32,1,0.151832461,4583,6,0,0,0,1,1
"16342",0.369526095,63,0,0.023740108,2400,3,0,0,0,0,0
"16343",0.04281429,29,0,0.017633158,5500,10,0,0,0,0,0
"16344",0.028586116,66,0,3429,NA,13,0,2,0,0,0
"16345",0.002688028,69,0,0.13440159,16100,6,0,2,0,1,0
"16346",0.13774845,97,0,0.201234145,5833,12,0,0,0,0,0
"16347",0.092264616,42,0,0.207904915,10600,5,0,1,0,2,0
"16348",0.019971225,88,0,41,NA,5,0,0,0,0,0
"16349",0.010415416,68,0,0.106752412,4664,11,0,1,0,0,0
"16350",0.9999999,50,0,0.168957761,4000,2,0,1,1,0,1
"16351",0,28,0,0.003735525,2676,3,0,0,0,1,0
"16352",0.599607166,50,1,0.044477172,6789,4,0,0,0,2,1
"16353",0.008123985,39,0,1,NA,2,0,0,0,0,0
"16354",0,35,0,0.18476218,6916,6,0,2,0,2,0
"16355",0.028161401,53,0,3664,NA,5,0,1,0,NA,0
"16356",0.453366602,42,0,0.599004511,6428,10,0,1,0,1,0
"16357",0.9999999,65,2,0.510247855,4195,3,0,1,0,0,1
"16358",0.015169239,63,0,0.419967714,8052,13,0,3,0,0,0
"16359",0.389046027,78,0,408,NA,2,0,0,0,0,0
"16360",0.282935815,49,0,0.228363325,14003,12,0,4,0,0,0
"16361",0.252334755,41,0,0.152282495,8608,8,0,0,0,0,0
"16362",0.325534893,46,0,0.149050723,3528,9,0,0,0,1,0
"16363",0.003842922,40,0,0.412842549,6166,14,0,2,0,2,0
"16364",0.336637537,61,0,0.044414536,5200,4,0,0,0,1,0
"16365",0.033511799,85,0,0.229636202,5634,11,0,1,0,0,0
"16366",0.000515717,82,0,700,NA,10,0,0,0,0,0
"16367",0.282686925,40,0,0.008396641,2500,2,0,0,0,0,0
"16368",0.001442238,62,0,0.233996495,9700,11,0,1,0,0,0
"16369",0.028229224,66,0,4.486388385,550,10,0,2,0,0,0
"16370",0,48,0,0.482386218,11666,20,0,6,0,2,0
"16371",0.117946728,60,0,0.448500122,12300,25,0,4,0,0,0
"16372",0.534252774,69,0,0.517699473,12344,10,0,3,0,0,0
"16373",0.424385828,67,0,0.337415646,4000,10,0,1,0,0,0
"16374",0.555378571,49,0,2774,NA,10,0,1,0,NA,0
"16375",0.040562519,49,0,0.291666667,6791,14,0,2,0,0,0
"16376",0.91263762,52,0,0.981585982,3366,12,0,1,0,0,1
"16377",0.260412138,53,0,0.167383262,10000,6,0,1,0,3,0
"16378",0.016109796,74,0,0.229587113,5400,7,0,1,0,0,0
"16379",0.015648574,81,0,0.000866609,15000,7,0,0,0,0,0
"16380",1.4604811,49,2,0.04253772,5500,6,6,0,0,0,1
"16381",0.272602479,67,2,1.641833811,3140,16,0,3,0,0,1
"16382",0.232551249,73,0,0.156886085,8400,12,0,3,0,1,0
"16383",0,27,0,0.154241645,3500,4,0,0,0,0,0
"16384",0.9999999,69,0,0,NA,2,0,0,0,0,0
"16385",0.003638696,77,0,0.003679411,6250,5,0,0,0,0,0
"16386",0.014028525,68,0,0.054118902,3750,7,0,0,0,1,0
"16387",7.3089701,54,2,0.152492669,3750,4,2,0,1,1,1
"16388",0.03335476,42,0,0.96675831,4000,6,0,2,0,1,0
"16389",0.9999999,22,0,0,NA,0,0,0,0,0,0
"16390",0.008330225,56,1,0.130352764,5300,15,0,1,0,0,0
"16391",0.06323366,46,0,0.191144965,4200,6,0,1,0,1,0
"16392",0.001599929,47,0,0.388849881,7120,10,0,1,0,1,0
"16393",0.397937869,48,0,318,NA,7,0,0,0,0,0
"16394",0.170616913,41,0,0.092157461,3276,10,1,0,0,0,1
"16395",0.046865104,58,0,1973,NA,4,0,2,0,0,0
"16396",0.011173816,72,0,1562,NA,13,0,1,0,0,0
"16397",0.013955092,59,0,0.512197541,10083,10,0,2,0,0,0
"16398",0.431853979,55,0,0.23934028,15642,10,0,1,0,5,0
"16399",0.393499222,50,0,0.561464088,11583,14,0,3,0,3,0
"16400",0.278117033,41,0,0.516331166,12766,12,0,4,0,1,0
"16401",0.038410635,83,0,38,NA,5,0,0,0,NA,0
"16402",0.349408281,62,0,0.374392492,11933,17,0,1,0,0,0
"16403",0.9999999,62,0,1267,NA,3,0,1,0,0,0
"16404",0.586287473,69,0,1.279683899,15184,24,0,11,0,1,0
"16405",0.062215639,70,0,0.01586369,1701,4,0,0,0,0,0
"16406",0.054527571,59,0,0.033325399,4200,4,0,0,0,0,0
"16407",0.094996833,57,0,262.5,1,6,0,0,0,0,0
"16408",0.006389722,55,0,0.275895171,20833,11,0,3,0,5,0
"16409",0.145973459,67,0,0.191528545,3800,5,0,1,0,0,0
"16410",0.413956494,33,0,0.966271081,1600,7,0,0,0,2,0
"16411",0.375905549,71,0,0.789760679,3300,9,0,1,0,0,0
"16412",0.736253359,45,1,0.216790986,6300,15,0,0,0,0,1
"16413",0.165527816,40,0,0.650385604,2333,3,0,1,0,2,0
"16414",0.001257107,72,0,2374,NA,7,0,2,0,0,0
"16415",0.48005294,57,1,0.117505583,5820,9,0,0,0,0,1
"16416",0.918010249,66,0,0.14291687,14350,5,0,1,0,1,0
"16417",0.234890023,58,0,0.617788966,4766,10,0,2,1,0,1
"16418",0.379255691,67,0,0.50235538,5306,14,0,2,0,0,0
"16419",0.071397213,52,0,6964,NA,6,0,2,0,0,0
"16420",0.037465194,68,0,0.285178705,4000,21,0,0,0,0,0
"16421",0.999900005,47,2,0.226397679,7583,4,0,1,0,2,1
"16422",0.403603965,66,0,0.506141103,3500,15,0,0,0,0,0
"16423",0.018149093,70,0,1091,NA,4,0,1,0,0,0
"16424",0,52,0,0,12275,6,0,0,0,1,0
"16425",0.025979062,49,0,0.178901758,12000,11,0,2,0,3,0
"16426",0,59,0,0.013516309,14500,3,0,0,0,2,0
"16427",0.12767785,63,0,0.16272377,20500,13,0,2,0,0,0
"16428",0.276649666,50,1,0.355037939,17000,14,0,2,0,5,1
"16429",0.567642306,42,0,0.21559805,8000,14,0,0,0,0,1
"16430",0.058998265,41,0,2801,NA,8,0,2,0,0,0
"16431",0.9999999,36,2,1.558723885,7083,8,0,5,0,0,1
"16432",0.722336686,34,0,0.419989367,3761,4,1,1,1,3,1
"16433",0.138873438,69,0,0.183761451,16700,9,0,1,0,0,0
"16434",0.836131095,44,1,0.153296834,4200,4,0,0,0,4,1
"16435",0.243842015,63,0,0.399633364,12000,14,0,2,0,0,0
"16436",0.175129948,25,0,157,NA,6,0,0,0,0,0
"16437",0.003653025,46,0,92,NA,8,0,0,0,NA,0
"16438",0.235063745,33,0,0.169200906,3090,9,0,0,0,0,0
"16439",0.024772087,30,0,0.081745913,6666,11,0,0,0,0,0
"16440",0.0787432,46,1,0.444521594,7200,12,0,1,0,0,0
"16441",0.9999999,58,1,428,NA,2,1,1,0,NA,1
"16442",0.909976303,55,0,0.681616833,5417,19,0,2,0,0,1
"16443",0.15638335,55,0,0.478028365,4300,11,0,0,0,0,0
"16444",0.317300709,39,0,337,NA,6,0,0,0,4,0
"16445",0.124054279,54,0,0.08599656,25000,8,0,0,0,1,0
"16446",0.075902803,37,0,0.102542131,3500,3,0,0,0,0,0
"16447",0.694457551,41,0,0.458885279,4000,10,0,2,0,2,1
"16448",0.020774597,62,0,0.170643914,7500,17,0,1,0,0,0
"16449",0.245097495,46,0,0.049316894,3000,2,0,0,0,0,0
"16450",0,75,0,0.158972958,3660,7,0,1,0,0,0
"16451",0.20254531,55,0,0.229978097,10500,4,0,2,0,2,0
"16452",0.060840439,60,0,111,NA,7,0,0,0,0,0
"16453",0.011133086,37,0,0.068447197,15500,12,0,1,0,0,0
"16454",0.625345822,53,0,0.465222824,2400,6,0,0,0,0,0
"16455",0.057034613,59,0,0.178775033,6840,5,0,1,0,0,0
"16456",0.868918018,42,0,0.3098809,4533,6,0,0,0,1,1
"16457",0.665922185,54,0,0.5910352,11533,14,0,2,0,1,1
"16458",0.23738099,74,0,0.712331997,4240,10,0,2,0,0,0
"16459",0.263849077,36,0,0.513923477,4416,5,0,2,0,0,0
"16460",0.921692769,27,0,0.078830994,5200,4,0,0,0,0,1
"16461",0.66001823,42,0,0.11495522,8150,5,1,0,0,2,1
"16462",0.040930888,66,0,60,NA,9,0,0,0,NA,0
"16463",0.042921612,65,0,0.267033432,2362,7,0,0,0,0,0
"16464",1.065409883,43,0,1252,NA,5,0,1,0,2,1
"16465",0.299680591,42,0,0.432439939,7200,11,0,2,0,4,0
"16466",0.056930751,44,0,0.647843063,10500,19,0,4,0,2,0
"16467",0.637368132,37,0,0.099285879,4340,2,0,0,0,0,0
"16468",0.261325759,38,0,0.149586777,9679,7,0,1,0,4,0
"16469",0.05728928,72,0,41,NA,2,0,0,0,0,0
"16470",0,54,0,2085,NA,9,0,1,0,0,0
"16471",0,45,0,0.219948247,4250,8,0,1,0,0,0
"16472",0.021139837,90,0,28,NA,3,0,0,0,0,0
"16473",0.0614033,63,0,807,NA,4,0,2,0,0,0
"16474",0.109868133,64,0,0.276344731,5000,10,0,2,0,0,0
"16475",0.035014048,69,0,0.189526927,3360,5,0,2,0,0,0
"16476",0.910027249,69,0,0.486544098,7505,6,0,3,0,0,0
"16477",0.032665796,31,0,3071,NA,6,0,3,0,NA,0
"16478",0.176401627,36,0,0.081654806,8290,8,0,0,0,2,0
"16479",0.294877369,49,0,0.35758217,15120,11,0,3,0,2,0
"16480",0.038348083,70,0,0.26481588,6951,6,0,1,0,0,0
"16481",0.073761907,83,0,0.279246795,2495,9,0,0,1,0,1
"16482",0.901907357,53,1,0.009472551,4644,2,0,0,0,2,1
"16483",0.9999999,38,0,1440,NA,4,0,0,0,1,1
"16484",0.558291442,41,0,0.373175497,8700,9,0,1,0,1,0
"16485",0,72,0,0.511604235,4911,5,0,1,0,0,0
"16486",0.003940693,46,0,0.419596734,6000,5,0,1,0,2,0
"16487",0.9999999,41,0,2014,0,2,0,2,0,3,0
"16488",0.742544556,49,0,0.327084449,5600,7,0,1,0,3,0
"16489",0.11861017,49,0,0.418254087,13333,11,0,1,0,2,0
"16490",0.013962989,73,0,0.005829596,2229,8,0,0,0,0,0
"16491",0.013869665,40,0,0.352742244,6800,11,0,2,0,2,0
"16492",0.514389608,44,2,28.632287,12487,9,0,1,1,3,1
"16493",0.029216222,59,0,0.272549446,4600,10,0,1,0,2,0
"16494",0.063882838,69,0,0.386005922,6416,12,0,2,0,0,0
"16495",0.001708636,90,0,1,NA,2,0,0,0,NA,0
"16496",0,51,1,0.205113828,8916,9,0,2,0,1,0
"16497",0.169152571,61,0,2149,NA,8,0,1,0,0,0
"16498",0.601609658,37,0,0.29054975,4401,6,0,0,0,0,0
"16499",0.026887412,46,0,0.108237803,3750,14,0,0,0,0,0
"16500",0.056476054,68,0,0.352172982,4670,7,0,1,0,1,0
"16501",0.017458301,36,0,0.130174564,4009,4,0,0,0,2,0
"16502",0.9999999,41,0,0.000106349,9402,1,0,0,0,0,1
"16503",0.702419839,46,0,0.601133728,3880,13,0,1,0,0,1
"16504",0.056556099,48,0,0.322225925,3000,11,0,1,0,2,0
"16505",0.021798774,84,0,0.013995335,3000,14,0,0,0,0,0
"16506",0.020848663,39,0,0.377902784,6932,13,0,2,0,0,0
"16507",0.006268501,26,0,0.430257335,6100,8,0,1,0,0,0
"16508",0,58,0,1819,NA,5,0,1,0,0,0
"16509",0.190410564,28,1,0.254028111,5833,10,0,2,0,0,0
"16510",0.08952507,64,0,1.05439756,5900,7,0,4,0,0,0
"16511",0,56,0,0,NA,3,0,0,0,0,0
"16512",0.824087956,46,0,604,NA,2,0,0,0,0,1
"16513",0.000457448,64,0,0.266348888,11957,21,0,2,0,0,0
"16514",0.103930713,24,0,0.055314895,3000,2,0,0,0,0,0
"16515",0.180786493,47,0,0.839664134,2500,6,0,1,0,3,0
"16516",0.276786233,41,0,0.069208646,10778,3,0,0,0,2,0
"16517",0.241934061,56,0,0.163266479,17400,5,0,2,0,2,0
"16518",0.221990348,35,0,0.66568915,3750,10,0,2,0,0,0
"16519",0.775591308,59,0,0.575027729,6310,12,0,2,0,3,1
"16520",0.9999999,31,1,0.673023685,3250,3,3,1,0,2,1
"16521",0.55744035,56,0,0.944459872,3600,12,0,1,0,2,0
"16522",0.022767479,63,0,0.0119976,1666,5,0,0,0,0,0
"16523",0.9999999,43,0,0,NA,0,0,0,0,0,1
"16524",0.056225359,43,0,0.004792596,6050,1,0,0,0,1,0
"16525",0.944501896,46,1,0.608369769,1600,10,0,0,1,0,1
"16526",0.20189905,24,1,0.00239952,5000,3,0,0,0,0,0
"16527",0.367887243,65,0,0.404555315,3687,11,0,2,0,1,0
"16528",0.025902817,56,0,0.140432458,4300,6,0,0,0,0,0
"16529",0.006592737,69,0,0.003237787,10500,20,0,0,0,0,0
"16530",0.002283264,66,0,0.004470479,6486,12,0,0,0,0,0
"16531",0.081495187,55,0,0.203920951,12700,9,0,2,0,2,0
"16532",0.352963921,30,0,0.539591978,5783,7,0,2,0,0,0
"16533",0.225458543,37,1,0.139639122,8700,5,0,0,0,1,0
"16534",0,51,0,592,NA,3,0,1,0,0,0
"16535",0.144943718,69,0,0.342187946,3500,19,0,1,0,0,0
"16536",0.987030024,55,0,0.255154185,11349,6,0,2,0,0,0
"16537",0.047897899,75,0,0.228074193,4366,17,0,2,0,1,0
"16538",0.206280996,41,0,0.375874708,3000,9,0,0,0,0,0
"16539",0,26,0,0,4400,1,0,0,0,0,0
"16540",0.009666022,63,0,0.111190306,2805,7,0,0,0,0,0
"16541",0,47,0,0.076824584,7028,9,1,1,0,0,1
"16542",0.561897837,48,1,0.446415898,4226,4,0,1,0,0,1
"16543",0.9999999,66,0,0.206793207,1000,1,0,0,0,0,0
"16544",1.01996152,63,2,0.155639356,2916,8,1,0,0,0,1
"16545",0.976404719,33,0,0.586357527,2975,7,0,1,0,2,1
"16546",0,54,0,101,NA,6,0,1,0,0,0
"16547",0.494111257,53,0,1843,NA,17,0,1,0,1,0
"16548",0.009093954,61,0,0.268928278,8518,20,0,1,0,0,0
"16549",0.063208322,37,1,0.46407656,7000,13,0,3,0,3,0
"16550",0.036799225,61,0,0.107986502,8000,6,0,1,0,0,0
"16551",0.001150653,68,0,1020,NA,7,0,0,0,0,0
"16552",0.15093301,47,0,0.284383899,12992,7,0,1,0,0,0
"16553",0.608779875,54,0,2.345858241,1170,5,0,2,0,0,0
"16554",0.004165972,63,0,0,2000,1,0,0,0,0,0
"16555",0.130493475,51,0,0.515360843,5500,5,0,2,0,0,0
"16556",1.140183194,59,1,0.681931724,1200,8,0,0,3,1,1
"16557",0.870666554,54,3,0.476491569,6167,13,0,1,1,1,1
"16558",0.056693273,60,0,0.163484692,11627,8,0,1,0,0,0
"16559",0.031713387,58,0,63,NA,2,0,0,0,0,0
"16560",0.033198672,61,0,29,NA,2,0,0,0,0,0
"16561",0.95031257,60,1,1.200629426,2541,8,0,1,0,0,1
"16562",0.356532099,60,0,1469,NA,7,0,0,0,0,0
"16563",0.057720157,35,0,0.495087824,3358,10,0,2,0,0,0
"16564",0,29,0,0.506940428,3457,6,0,1,0,0,0
"16565",0.240176484,50,1,0.251595086,10500,10,0,2,0,0,1
"16566",0.296155633,85,0,0.343675009,5833,12,0,1,0,0,0
"16567",0.019660834,57,0,0.471783296,3100,11,0,1,0,0,0
"16568",0.270486476,64,0,0.12145749,2469,2,0,0,0,0,0
"16569",0.988895058,59,1,0.416194602,3000,4,1,2,0,0,1
"16570",0.029211611,60,0,0.257315101,6800,13,0,1,0,0,0
"16571",0.004232819,60,2,0.184817932,12000,12,0,5,0,0,0
"16572",0.52238806,51,0,0.387182637,4883,6,0,1,0,2,0
"16573",0.076857297,64,0,0.200736814,11128,9,0,1,0,0,0
"16574",0.032573722,56,0,97,NA,7,0,0,0,0,0
"16575",0.841087826,53,2,0.25861931,12500,8,0,2,0,1,1
"16576",0.047831106,45,0,0.211513372,6131,17,0,0,0,1,0
"16577",0,56,0,0,0,1,0,0,0,1,0
"16578",0,66,0,438,NA,3,0,1,0,NA,0
"16579",0.165006666,56,0,0.220719987,6138,5,0,1,0,1,0
"16580",0.318173401,48,0,0.081935291,6675,3,0,0,0,0,0
"16581",0,32,0,0.286844708,3032,5,0,0,0,0,0
"16582",0.193600492,45,0,0.383846461,2500,6,0,1,0,0,0
"16583",0.558176323,35,0,4090,NA,6,0,1,0,0,0
"16584",0.575480817,78,0,0.168130081,3074,4,0,0,0,0,0
"16585",0.216679376,48,0,1547,NA,9,0,1,0,1,0
"16586",0.028834383,68,0,0.19765349,15000,6,0,2,0,1,0
"16587",0.47909516,49,1,0.406101782,7800,13,0,1,0,0,1
"16588",0.031042726,64,0,0.098185699,11243,8,0,2,0,0,0
"16589",0.01390633,41,0,0.001463964,8879,3,0,0,0,2,0
"16590",0.026508079,88,0,0.026164486,12000,7,0,0,0,1,0
"16591",0.396731025,43,0,0.477957284,7303,7,0,2,0,1,0
"16592",0.81851657,33,2,0.586503749,3600,6,0,2,0,1,1
"16593",0.984641229,60,1,0.339076792,4700,8,3,1,4,0,1
"16594",0.97471332,61,0,0.481693067,3850,5,0,1,0,0,0
"16595",0.9999999,54,1,938,NA,4,0,1,0,0,1
"16596",0.300210119,45,0,2600,NA,14,0,1,0,0,0
"16597",0.303951024,50,0,5620,NA,18,0,3,0,0,0
"16598",0.10299485,53,0,0.092393687,9123,7,0,1,0,0,0
"16599",0.016054987,69,0,0.525932097,4800,23,0,2,0,0,0
"16600",0.58592448,49,0,0.318409066,9000,13,0,1,0,1,0
"16601",0.369893648,63,0,0.852215406,7334,7,0,2,0,0,0
"16602",0.807641654,48,0,0.848715165,5525,24,0,2,0,4,1
"16603",0.61700766,52,1,4.004497751,2000,25,0,2,0,0,1
"16604",0.029867966,65,0,0.830113258,1500,5,0,1,0,0,0
"16605",0.106785762,40,0,0.30971485,8100,5,0,2,0,0,0
"16606",0.097392238,55,0,0.461956004,10500,13,0,4,0,0,0
"16607",0.820023223,33,0,0.142476254,6000,9,0,0,0,2,1
"16608",0.002882268,88,0,2,NA,7,0,0,0,NA,0
"16609",0.215835548,43,0,0.25728225,6968,12,0,1,0,0,0
"16610",0.842572062,49,1,0.646370726,3333,5,0,1,0,2,1
"16611",0.902763889,28,2,0.626199616,2083,8,0,0,1,0,1
"16612",0.032983603,62,0,0.272417828,9400,16,0,3,0,1,0
"16613",0.050543617,47,0,0.300385659,7000,11,0,0,0,1,0
"16614",0.046602158,66,0,0.296672395,6400,8,0,1,0,0,0
"16615",0.9999999,43,1,0.489461358,1280,3,3,0,0,1,1
"16616",0.258260972,68,0,0.26431344,8243,11,0,1,0,0,0
"16617",0.889222214,46,0,0.539451051,13370,11,0,3,0,0,1
"16618",0.365340866,50,0,0.501844302,5150,8,0,1,0,0,0
"16619",0.789406447,32,0,0.188601425,2666,10,0,0,1,0,1
"16620",0.094470547,55,0,429,NA,10,0,0,0,0,0
"16621",0.001872061,44,2,0.238944026,40000,15,0,2,0,2,0
"16622",0.329433661,31,0,0.616801438,2225,7,0,1,0,2,0
"16623",0.163071905,48,0,0.12487001,12500,6,0,1,0,2,0
"16624",0.037065568,48,0,0.213023614,18166,7,0,2,0,0,0
"16625",0.204348934,53,0,0.854930305,5810,10,0,3,0,1,0
"16626",0,74,0,23,NA,2,0,0,0,NA,0
"16627",1.841654779,50,2,0.396256262,3792,4,2,1,0,1,1
"16628",0.000473552,62,0,0.272595657,4834,8,0,1,0,0,0
"16629",0.112229948,50,1,0.363003635,12930,8,0,1,0,3,0
"16630",0.278715541,46,0,2.564811729,3000,13,0,4,0,0,1
"16631",0.9999999,50,0,1.079184163,3333,6,0,1,0,0,1
"16632",0.42529569,67,0,0.412509721,9000,18,0,4,0,1,0
"16633",0.9999999,56,0,0.017848165,3977,0,0,0,0,0,1
"16634",0.019332045,75,0,0.000727207,11000,2,0,0,0,0,0
"16635",0.574053543,69,0,4685,NA,20,0,2,0,1,0
"16636",0.0887525,39,0,0.298686199,8600,8,0,2,0,1,0
"16637",0.124467096,58,0,312,NA,11,0,0,0,0,0
"16638",1.002908738,34,5,1085,NA,6,0,0,1,0,1
"16639",0.050822123,45,2,0.367482973,6900,10,0,1,0,3,1
"16640",0.981277592,27,0,0.367088608,1500,6,0,0,0,0,1
"16641",0.9999999,21,0,0,0,0,0,0,0,0,0
"16642",0.018981019,26,1,0.093538022,2800,4,1,0,0,1,1
"16643",0.151895397,47,1,0.106251894,9900,7,0,1,0,3,0
"16644",0.9999999,68,0,0,5236,2,0,0,0,1,0
"16645",0.549163935,47,2,2.131245836,1500,13,0,1,0,0,1
"16646",0.411273254,40,0,0.317621853,5600,9,0,1,0,0,0
"16647",0.010348983,47,0,25,0,10,0,0,0,0,0
"16648",0.011863097,46,0,0.240788346,3500,4,0,2,0,2,0
"16649",0.986773187,50,2,0.221970404,7500,11,0,0,1,0,1
"16650",0.058294077,52,0,0.384571429,17499,21,0,2,0,2,0
"16651",0.023415024,66,0,0.01190696,10833,7,0,0,0,1,0
"16652",0,21,0,0,1,1,0,0,0,1,0
"16653",0.028792654,40,1,0.715497652,6600,5,0,1,0,2,0
"16654",0,52,0,0.388333333,2999,7,0,0,0,2,0
"16655",0.138255168,67,0,0.141337769,19838,7,0,3,0,0,0
"16656",0.632444665,51,0,0.65858328,4700,16,0,2,0,0,1
"16657",0.146601008,58,0,0.266568382,29166,8,0,2,0,1,0
"16658",0.84002133,54,0,0.90477687,3181,10,0,3,0,0,1
"16659",0.9999999,35,0,0,1800,0,0,0,0,0,1
"16660",0,51,0,841,NA,6,0,0,0,0,0
"16661",0.028499865,66,0,21,NA,6,0,1,0,0,0
"16662",0.216681595,70,0,0.743922204,1850,14,0,0,0,0,0
"16663",0.465116279,47,5,0.245709502,7166,4,1,1,0,1,1
"16664",1.121066501,56,1,1780,NA,2,0,1,0,0,1
"16665",0.057186748,52,0,0.198207515,2900,7,0,0,0,3,0
"16666",0.010210528,56,0,0.279674332,7000,26,0,3,0,0,0
"16667",0.483793567,51,0,0.706358728,6667,16,0,1,0,0,1
"16668",0.060385534,49,1,0.222237035,7500,8,0,1,0,2,0
"16669",0,63,0,7159,NA,14,0,1,0,NA,0
"16670",0.245524209,70,1,0.17729409,30000,15,0,2,0,0,0
"16671",0.866208919,44,4,0.107380444,15933,11,0,0,1,0,1
"16672",0.9999999,61,0,0.441770043,5400,1,1,1,0,0,1
"16673",0.031200378,30,0,0.202180827,2200,9,0,0,0,0,0
"16674",0.071236685,50,0,0.331852263,3600,10,0,1,0,0,0
"16675",0.33866457,63,0,0.402892076,8505,8,0,2,0,0,0
"16676",0.279471507,69,0,0.647892018,6000,22,0,1,0,0,0
"16677",0.001054026,40,0,1038,NA,4,0,2,0,0,0
"16678",0,37,0,0.519346823,8450,10,0,1,0,1,0
"16679",0.007024824,83,0,7,NA,2,0,0,0,0,0
"16680",0.024770317,58,0,0.011662779,3000,9,0,0,0,0,0
"16681",0.9999999,62,0,0,5420,3,0,0,0,0,0
"16682",0.067918421,52,0,0.155873283,10700,13,0,1,0,1,0
"16683",0.017166094,53,0,0.002418965,6200,3,0,0,0,0,0
"16684",0.000229441,52,0,0.237339173,10958,11,0,2,0,2,0
"16685",0.807638718,59,0,971,NA,2,0,1,0,0,1
"16686",0.036569459,73,0,0.063436443,8275,10,0,0,0,1,0
"16687",0.483412729,34,0,0.382907543,6575,9,0,2,0,0,0
"16688",0.004908942,76,0,109,NA,3,0,0,0,NA,0
"16689",0.605052197,40,0,0.624318283,11184,12,0,4,0,1,1
"16690",0.009210284,74,0,0.051688693,13619,12,0,2,0,1,0
